"trial","tau","sim","rew_arm1","rew_arm2","estmu_arm1","estmu_arm2","exploit_choice","choice","rew_obs"
18,10,459,33,6,0.400000000000001,-3.14285714285714,0,2,6
19,10,459,-6,-22,0.400000000000001,-2,1,1,-6
20,10,459,-3,-13,-0.181818181818181,-2,1,1,-3
21,10,459,-19,-15,-0.416666666666667,-2,1,1,-19
22,10,459,21,-1,-1.84615384615385,-2,0,2,-1
23,10,459,-2,-6,-1.84615384615385,-1.88888888888889,0,2,-6
24,10,459,18,-1,-1.84615384615385,-2.3,1,1,18
25,10,459,20,6,-0.428571428571429,-2.3,0,2,6
1,10,460,0,-5,NA,NA,NA,2,-5
2,10,460,0,-19,NA,-5,NA,1,0
3,10,460,-33,-24,0,-5,0,2,-24
4,10,460,8,17,0,-14.5,1,1,8
5,10,460,-7,14,4,-14.5,0,2,14
6,10,460,26,-8,4,-5,0,2,-8
7,10,460,-3,-16,4,-5.75,1,1,-3
8,10,460,18,0,1.66666666666667,-5.75,0,2,0
9,10,460,15,-24,1.66666666666667,-4.6,1,1,15
10,10,460,7,1,5,-4.6,1,1,7
11,10,460,16,1,5.4,-4.6,1,1,16
12,10,460,37,1,7.16666666666667,-4.6,1,1,37
13,10,460,-4,-18,11.4285714285714,-4.6,1,1,-4
14,10,460,4,-5,9.5,-4.6,1,1,4
15,10,460,13,-2,8.88888888888889,-4.6,0,2,-2
16,10,460,-24,-40,8.88888888888889,-4.16666666666667,0,2,-40
17,10,460,13,17,8.88888888888889,-9.28571428571429,0,2,17
18,10,460,19,-12,8.88888888888889,-6,1,1,19
19,10,460,7,-9,9.9,-6,0,2,-9
20,10,460,-20,-6,9.9,-6.33333333333333,1,1,-20
21,10,460,9,-14,7.18181818181818,-6.33333333333333,1,1,9
22,10,460,-1,4,7.33333333333333,-6.33333333333333,1,1,-1
23,10,460,36,-1,6.69230769230769,-6.33333333333333,1,1,36
24,10,460,-13,18,8.78571428571429,-6.33333333333333,1,1,-13
25,10,460,-21,-42,7.33333333333333,-6.33333333333333,1,1,-21
1,10,461,9,5,NA,NA,NA,1,9
2,10,461,5,9,9,NA,NA,2,9
3,10,461,7,26,9,9,NA,1,7
4,10,461,-19,32,8,9,1,2,32
5,10,461,-3,19,8,20.5,1,2,19
6,10,461,7,37,8,20,1,2,37
7,10,461,-12,-25,8,24.25,0,1,-12
8,10,461,-1,-11,1.33333333333333,24.25,1,2,-11
9,10,461,18,-12,1.33333333333333,17.2,1,2,-12
10,10,461,1,-16,1.33333333333333,12.3333333333333,1,2,-16
11,10,461,15,2,1.33333333333333,8.28571428571429,1,2,2
12,10,461,-1,-5,1.33333333333333,7.5,1,2,-5
13,10,461,-3,3,1.33333333333333,6.11111111111111,1,2,3
14,10,461,-4,0,1.33333333333333,5.8,1,2,0
15,10,461,9,5,1.33333333333333,5.27272727272727,1,2,5
16,10,461,13,-14,1.33333333333333,5.25,0,1,13
17,10,461,-14,-3,4.25,5.25,0,1,-14
18,10,461,15,4,0.6,5.25,1,2,4
19,10,461,-7,-5,0.6,5.15384615384615,1,2,-5
20,10,461,2,-21,0.6,4.42857142857143,1,2,-21
21,10,461,9,-2,0.6,2.73333333333333,0,1,9
22,10,461,1,3,2,2.73333333333333,1,2,3
23,10,461,17,-4,2,2.75,0,1,17
24,10,461,-30,-20,4.14285714285714,2.75,1,1,-30
25,10,461,1,-1,-0.125,2.75,1,2,-1
1,10,462,7,5,NA,NA,NA,1,7
2,10,462,1,-6,7,NA,NA,2,-6
3,10,462,2,-14,7,-6,1,1,2
4,10,462,6,-7,4.5,-6,1,1,6
5,10,462,15,-3,5,-6,0,2,-3
6,10,462,5,15,5,-4.5,0,2,15
7,10,462,10,-11,5,2,1,1,10
8,10,462,-7,-20,6.25,2,0,2,-20
9,10,462,-4,10,6.25,-3.5,1,1,-4
10,10,462,15,2,4.2,-3.5,0,2,2
11,10,462,-12,9,4.2,-2.4,1,1,-12
12,10,462,0,10,1.5,-2.4,0,2,10
13,10,462,12,-5,1.5,-0.333333333333333,1,1,12
14,10,462,-12,-12,3,-0.333333333333333,0,2,-12
15,10,462,11,-26,3,-2,1,1,11
16,10,462,-6,-8,4,-2,1,1,-6
17,10,462,-1,15,2.88888888888889,-2,0,2,15
18,10,462,-34,21,2.88888888888889,0.125,1,1,-34
19,10,462,-11,17,-0.8,0.125,0,1,-11
20,10,462,30,-15,-1.72727272727273,0.125,0,1,30
21,10,462,-7,-19,0.916666666666667,0.125,1,1,-7
22,10,462,12,4,0.307692307692308,0.125,0,2,4
23,10,462,-11,-12,0.307692307692308,0.555555555555556,0,1,-11
24,10,462,10,-37,-0.5,0.555555555555556,1,2,-37
25,10,462,11,3,-0.5,-3.2,0,2,3
1,10,463,-2,-3,NA,NA,NA,1,-2
2,10,463,22,-2,-2,NA,NA,1,22
3,10,463,23,24,10,NA,NA,2,24
4,10,463,-9,8,10,24,1,2,8
5,10,463,-3,1,10,16,1,2,1
6,10,463,0,25,10,11,1,2,25
7,10,463,12,-6,10,14.5,1,2,-6
8,10,463,5,17,10,10.4,0,1,5
9,10,463,-7,-9,8.33333333333333,10.4,1,2,-9
10,10,463,15,-3,8.33333333333333,7.16666666666667,0,2,-3
11,10,463,1,-5,8.33333333333333,5.71428571428571,1,1,1
12,10,463,-21,28,6.5,5.71428571428571,1,1,-21
13,10,463,41,-16,1,5.71428571428571,0,1,41
14,10,463,-14,-30,7.66666666666667,5.71428571428571,0,2,-30
15,10,463,-17,24,7.66666666666667,1.25,1,1,-17
16,10,463,-18,6,4.14285714285714,1.25,1,1,-18
17,10,463,10,21,1.375,1.25,1,1,10
18,10,463,-9,-22,2.33333333333333,1.25,0,2,-22
19,10,463,12,-27,2.33333333333333,-1.33333333333333,1,1,12
20,10,463,-10,-4,3.3,-1.33333333333333,1,1,-10
21,10,463,2,-14,2.09090909090909,-1.33333333333333,1,1,2
22,10,463,3,21,2.08333333333333,-1.33333333333333,0,2,21
23,10,463,-28,-21,2.08333333333333,0.900000000000001,1,1,-28
24,10,463,23,-24,-0.230769230769231,0.900000000000001,1,2,-24
25,10,463,-3,10,-0.230769230769231,-1.36363636363636,0,2,10
1,10,464,15,-12,NA,NA,NA,1,15
2,10,464,18,3,15,NA,NA,1,18
3,10,464,15,-9,16.5,NA,NA,2,-9
4,10,464,-9,-10,16.5,-9,1,1,-9
5,10,464,1,7,8,-9,1,1,1
6,10,464,10,1,6.25,-9,0,2,1
7,10,464,13,12,6.25,-4,1,1,13
8,10,464,-2,8,7.6,-4,1,1,-2
9,10,464,-25,17,6,-4,1,1,-25
10,10,464,13,-2,1.57142857142857,-4,0,2,-2
11,10,464,23,-5,1.57142857142857,-3.33333333333333,1,1,23
12,10,464,-16,-29,4.25,-3.33333333333333,1,1,-16
13,10,464,1,-4,2,-3.33333333333333,0,2,-4
14,10,464,1,-2,2,-3.5,0,2,-2
15,10,464,-3,0,2,-3.2,0,2,0
16,10,464,-6,13,2,-2.66666666666667,1,1,-6
17,10,464,-14,18,1.2,-2.66666666666667,0,2,18
18,10,464,-1,0,1.2,0.285714285714286,1,1,-1
19,10,464,17,-10,1,0.285714285714286,1,1,17
20,10,464,-22,-24,2.33333333333333,0.285714285714286,0,2,-24
21,10,464,-3,-9,2.33333333333333,-2.75,0,2,-9
22,10,464,14,-23,2.33333333333333,-3.44444444444444,1,1,14
23,10,464,17,4,3.23076923076923,-3.44444444444444,1,1,17
24,10,464,6,12,4.21428571428571,-3.44444444444444,1,1,6
25,10,464,14,-17,4.33333333333333,-3.44444444444444,1,1,14
1,10,465,21,-13,NA,NA,NA,2,-13
2,10,465,40,-31,NA,-13,NA,2,-31
3,10,465,6,-27,NA,-22,NA,2,-27
4,10,465,40,-11,NA,-23.6666666666667,NA,1,40
5,10,465,28,7,40,-23.6666666666667,1,1,28
6,10,465,-9,-10,34,-23.6666666666667,1,1,-9
7,10,465,-14,-6,19.6666666666667,-23.6666666666667,1,1,-14
8,10,465,-3,0,11.25,-23.6666666666667,1,1,-3
9,10,465,8,-6,8.4,-23.6666666666667,1,1,8
10,10,465,-32,-11,8.33333333333333,-23.6666666666667,1,1,-32
11,10,465,-3,-20,2.57142857142857,-23.6666666666667,1,1,-3
12,10,465,16,-11,1.875,-23.6666666666667,1,1,16
13,10,465,14,-14,3.44444444444445,-23.6666666666667,1,1,14
14,10,465,6,7,4.5,-23.6666666666667,1,1,6
15,10,465,11,20,4.63636363636363,-23.6666666666667,1,1,11
16,10,465,-5,13,5.16666666666667,-23.6666666666667,1,1,-5
17,10,465,7,7,4.38461538461538,-23.6666666666667,1,1,7
18,10,465,1,-11,4.57142857142857,-23.6666666666667,1,1,1
19,10,465,15,-21,4.33333333333333,-23.6666666666667,1,1,15
20,10,465,-5,-14,5,-23.6666666666667,0,2,-14
21,10,465,5,-3,5,-21.25,1,1,5
22,10,465,1,7,5,-21.25,1,1,1
23,10,465,3,3,4.77777777777778,-21.25,1,1,3
24,10,465,29,-28,4.68421052631579,-21.25,1,1,29
25,10,465,1,-9,5.9,-21.25,1,1,1
1,10,466,5,3,NA,NA,NA,2,3
2,10,466,-10,-4,NA,3,NA,2,-4
3,10,466,7,-26,NA,-0.5,NA,1,7
4,10,466,11,-4,7,-0.5,1,1,11
5,10,466,-1,29,9,-0.5,1,1,-1
6,10,466,6,0,5.66666666666667,-0.5,0,2,0
7,10,466,-13,-13,5.66666666666667,-0.333333333333333,1,1,-13
8,10,466,-23,-25,1,-0.333333333333333,0,2,-25
9,10,466,-15,0,1,-6.5,0,2,0
10,10,466,5,-9,1,-5.2,1,1,5
11,10,466,-7,4,1.8,-5.2,0,2,4
12,10,466,-15,-9,1.8,-3.66666666666667,1,1,-15
13,10,466,-4,10,-1,-3.66666666666667,1,1,-4
14,10,466,22,-32,-1.42857142857143,-3.66666666666667,0,2,-32
15,10,466,-26,-14,-1.42857142857143,-7.71428571428571,1,1,-26
16,10,466,14,-4,-4.5,-7.71428571428571,0,2,-4
17,10,466,-5,-8,-4.5,-7.25,0,2,-8
18,10,466,-5,-27,-4.5,-7.33333333333333,0,2,-27
19,10,466,6,-14,-4.5,-9.3,1,1,6
20,10,466,-19,-23,-3.33333333333333,-9.3,1,1,-19
21,10,466,14,-6,-4.9,-9.3,1,1,14
22,10,466,39,-6,-3.18181818181818,-9.3,1,1,39
23,10,466,10,3,0.333333333333332,-9.3,0,2,3
24,10,466,15,-5,0.333333333333332,-8.18181818181818,0,2,-5
25,10,466,4,-19,0.333333333333332,-7.91666666666667,1,1,4
1,10,467,-9,14,NA,NA,NA,2,14
2,10,467,15,-2,NA,14,NA,1,15
3,10,467,12,-9,15,14,1,1,12
4,10,467,-3,7,13.5,14,1,2,7
5,10,467,12,-14,13.5,10.5,0,2,-14
6,10,467,17,-15,13.5,2.33333333333333,1,1,17
7,10,467,12,-1,14.6666666666667,2.33333333333333,1,1,12
8,10,467,31,9,14,2.33333333333333,1,1,31
9,10,467,10,-17,17.4,2.33333333333333,0,2,-17
10,10,467,2,12,17.4,-2.5,1,1,2
11,10,467,-22,0,14.8333333333333,-2.5,1,1,-22
12,10,467,23,-27,9.57142857142857,-2.5,0,2,-27
13,10,467,14,-3,9.57142857142857,-7.4,1,1,14
14,10,467,1,19,10.125,-7.4,1,1,1
15,10,467,-10,-23,9.11111111111111,-7.4,1,1,-10
16,10,467,7,5,7.2,-7.4,1,1,7
17,10,467,0,-24,7.18181818181818,-7.4,1,1,0
18,10,467,7,-7,6.58333333333333,-7.4,1,1,7
19,10,467,27,10,6.61538461538462,-7.4,0,2,10
20,10,467,-8,11,6.61538461538462,-4.5,1,1,-8
21,10,467,-14,3,5.57142857142857,-4.5,1,1,-14
22,10,467,25,7,4.26666666666667,-4.5,1,1,25
23,10,467,17,-28,5.5625,-4.5,0,2,-28
24,10,467,-2,-26,5.5625,-7.85714285714286,1,1,-2
25,10,467,26,-31,5.11764705882353,-7.85714285714286,1,1,26
1,10,468,26,-5,NA,NA,NA,2,-5
2,10,468,-9,-10,NA,-5,NA,2,-10
3,10,468,2,19,NA,-7.5,NA,1,2
4,10,468,11,-32,2,-7.5,1,1,11
5,10,468,21,-8,6.5,-7.5,1,1,21
6,10,468,17,-3,11.3333333333333,-7.5,1,1,17
7,10,468,-38,-4,12.75,-7.5,1,1,-38
8,10,468,-8,-28,2.6,-7.5,1,1,-8
9,10,468,9,1,0.833333333333334,-7.5,1,1,9
10,10,468,-21,12,2,-7.5,1,1,-21
11,10,468,-12,-13,-0.875,-7.5,1,1,-12
12,10,468,-4,-29,-2.11111111111111,-7.5,0,2,-29
13,10,468,26,-36,-2.11111111111111,-14.6666666666667,1,1,26
14,10,468,5,4,0.7,-14.6666666666667,1,1,5
15,10,468,24,-7,1.09090909090909,-14.6666666666667,0,2,-7
16,10,468,2,-7,1.09090909090909,-12.75,1,1,2
17,10,468,9,5,1.16666666666667,-12.75,0,2,5
18,10,468,0,-36,1.16666666666667,-9.2,1,1,0
19,10,468,1,-9,1.07692307692308,-9.2,0,2,-9
20,10,468,24,0,1.07692307692308,-9.16666666666667,0,2,0
21,10,468,-6,6,1.07692307692308,-7.85714285714286,1,1,-6
22,10,468,8,-7,0.571428571428571,-7.85714285714286,0,2,-7
23,10,468,13,1,0.571428571428571,-7.75,1,1,13
24,10,468,-9,-32,1.4,-7.75,1,1,-9
25,10,468,-11,16,0.75,-7.75,1,1,-11
1,10,469,9,-15,NA,NA,NA,1,9
2,10,469,-7,16,9,NA,NA,2,16
3,10,469,-8,-34,9,16,1,2,-34
4,10,469,15,-3,9,-9,1,1,15
5,10,469,5,-19,12,-9,1,1,5
6,10,469,20,-12,9.66666666666667,-9,1,1,20
7,10,469,9,13,12.25,-9,1,1,9
8,10,469,1,15,11.6,-9,1,1,1
9,10,469,17,-18,9.83333333333333,-9,1,1,17
10,10,469,36,13,10.8571428571429,-9,1,1,36
11,10,469,10,15,14,-9,1,1,10
12,10,469,-2,-4,13.5555555555556,-9,1,1,-2
13,10,469,22,-12,12,-9,1,1,22
14,10,469,-4,6,12.9090909090909,-9,1,1,-4
15,10,469,10,-2,11.5,-9,1,1,10
16,10,469,4,-13,11.3846153846154,-9,1,1,4
17,10,469,-20,-9,10.8571428571429,-9,1,1,-20
18,10,469,13,16,8.8,-9,1,1,13
19,10,469,-1,-28,9.0625,-9,1,1,-1
20,10,469,17,-14,8.47058823529412,-9,1,1,17
21,10,469,-11,-16,8.94444444444444,-9,1,1,-11
22,10,469,-10,-19,7.89473684210526,-9,1,1,-10
23,10,469,13,-7,7,-9,1,1,13
24,10,469,2,-31,7.28571428571429,-9,1,1,2
25,10,469,-1,8,7.04545454545454,-9,0,2,8
1,10,470,-5,2,NA,NA,NA,1,-5
2,10,470,4,-26,-5,NA,NA,1,4
3,10,470,-3,-23,-0.5,NA,NA,1,-3
4,10,470,10,-18,-1.33333333333333,NA,NA,1,10
5,10,470,6,-30,1.5,NA,NA,2,-30
6,10,470,20,-1,1.5,-30,1,1,20
7,10,470,6,-16,5.2,-30,1,1,6
8,10,470,-23,-3,5.33333333333333,-30,1,1,-23
9,10,470,5,-20,1.28571428571429,-30,1,1,5
10,10,470,-3,20,1.75,-30,1,1,-3
11,10,470,-27,-6,1.22222222222222,-30,1,1,-27
12,10,470,10,-19,-1.6,-30,1,1,10
13,10,470,27,-21,-0.545454545454545,-30,1,1,27
14,10,470,-1,4,1.75,-30,1,1,-1
15,10,470,2,-8,1.53846153846154,-30,1,1,2
16,10,470,3,16,1.57142857142857,-30,1,1,3
17,10,470,-13,-46,1.66666666666667,-30,1,1,-13
18,10,470,16,-13,0.75,-30,1,1,16
19,10,470,23,5,1.64705882352941,-30,1,1,23
20,10,470,-28,-9,2.83333333333333,-30,1,1,-28
21,10,470,-20,28,1.21052631578947,-30,1,1,-20
22,10,470,10,-15,0.150000000000001,-30,1,1,10
23,10,470,-4,18,0.619047619047619,-30,1,1,-4
24,10,470,-21,3,0.409090909090909,-30,1,1,-21
25,10,470,-3,-14,-0.521739130434783,-30,1,1,-3
1,10,471,8,-21,NA,NA,NA,2,-21
2,10,471,14,-5,NA,-21,NA,1,14
3,10,471,-18,6,14,-21,1,1,-18
4,10,471,11,-20,-2,-21,1,1,11
5,10,471,-5,-23,2.33333333333333,-21,1,1,-5
6,10,471,6,-19,0.5,-21,0,2,-19
7,10,471,-15,-24,0.5,-20,1,1,-15
8,10,471,-9,-37,-2.6,-20,1,1,-9
9,10,471,16,-2,-3.66666666666667,-20,0,2,-2
10,10,471,3,-20,-3.66666666666667,-14,0,2,-20
11,10,471,-16,-8,-3.66666666666667,-15.5,1,1,-16
12,10,471,11,15,-5.42857142857143,-15.5,0,2,15
13,10,471,14,-5,-5.42857142857143,-9.4,0,2,-5
14,10,471,-4,0,-5.42857142857143,-8.66666666666667,1,1,-4
15,10,471,18,24,-5.25,-8.66666666666667,1,1,18
16,10,471,-15,14,-2.66666666666667,-8.66666666666667,1,1,-15
17,10,471,26,-7,-3.9,-8.66666666666667,0,2,-7
18,10,471,16,16,-3.9,-8.42857142857143,0,2,16
19,10,471,-3,1,-3.9,-5.375,0,2,1
20,10,471,-5,6,-3.9,-4.66666666666667,0,2,6
21,10,471,-7,-36,-3.9,-3.6,1,2,-36
22,10,471,21,8,-3.9,-6.54545454545454,1,1,21
23,10,471,-2,0,-1.63636363636364,-6.54545454545454,1,1,-2
24,10,471,26,6,-1.66666666666667,-6.54545454545454,1,1,26
25,10,471,26,-16,0.461538461538463,-6.54545454545454,1,1,26
1,10,472,15,-13,NA,NA,NA,2,-13
2,10,472,-5,2,NA,-13,NA,2,2
3,10,472,9,18,NA,-5.5,NA,2,18
4,10,472,-7,6,NA,2.33333333333333,NA,2,6
5,10,472,-8,-1,NA,3.25,NA,1,-8
6,10,472,8,-15,-8,3.25,0,1,8
7,10,472,9,-24,0,3.25,0,1,9
8,10,472,0,-2,3,3.25,1,2,-2
9,10,472,20,-10,3,2.2,1,1,20
10,10,472,-24,-32,7.25,2.2,1,1,-24
11,10,472,26,17,1,2.2,1,2,17
12,10,472,-10,-26,1,4.66666666666667,0,1,-10
13,10,472,-12,-17,-0.833333333333334,4.66666666666667,1,2,-17
14,10,472,-16,9,-0.833333333333334,1.57142857142857,1,2,9
15,10,472,17,-25,-0.833333333333334,2.5,0,1,17
16,10,472,-2,-29,1.71428571428571,2.5,0,1,-2
17,10,472,-17,-1,1.25,2.5,1,2,-1
18,10,472,7,-1,1.25,2.11111111111111,1,2,-1
19,10,472,4,2,1.25,1.8,0,1,4
20,10,472,3,-43,1.55555555555556,1.8,0,1,3
21,10,472,2,0,1.7,1.8,1,2,0
22,10,472,-6,-18,1.7,1.63636363636364,0,2,-18
23,10,472,-10,-23,1.7,0,1,1,-10
24,10,472,-15,-5,0.636363636363636,0,0,2,-5
25,10,472,4,4,0.636363636363636,-0.384615384615385,0,2,4
1,10,473,37,-5,NA,NA,NA,1,37
2,10,473,-9,27,37,NA,NA,2,27
3,10,473,21,-12,37,27,1,1,21
4,10,473,0,6,29,27,1,1,0
5,10,473,8,-30,19.3333333333333,27,1,2,-30
6,10,473,7,-14,19.3333333333333,-1.5,1,1,7
7,10,473,13,-13,16.25,-1.5,1,1,13
8,10,473,-21,15,15.6,-1.5,0,2,15
9,10,473,-1,-9,15.6,4,1,1,-1
10,10,473,-9,10,12.8333333333333,4,1,1,-9
11,10,473,-23,18,9.71428571428571,4,1,1,-23
12,10,473,-18,-15,5.625,4,0,2,-15
13,10,473,10,11,5.625,-0.75,1,1,10
14,10,473,15,4,6.11111111111111,-0.75,0,2,4
15,10,473,4,-1,6.11111111111111,0.200000000000001,1,1,4
16,10,473,16,-9,5.9,0.200000000000001,0,2,-9
17,10,473,-7,14,5.9,-1.33333333333333,0,2,14
18,10,473,18,7,5.9,0.857142857142857,0,2,7
19,10,473,-2,-16,5.9,1.625,1,1,-2
20,10,473,2,-40,5.18181818181818,1.625,0,2,-40
21,10,473,8,-9,5.18181818181818,-3,1,1,8
22,10,473,-13,-20,5.41666666666667,-3,1,1,-13
23,10,473,8,4,4,-3,1,1,8
24,10,473,8,-19,4.28571428571429,-3,1,1,8
25,10,473,7,-5,4.53333333333333,-3,0,2,-5
1,10,474,5,-31,NA,NA,NA,2,-31
2,10,474,-3,-17,NA,-31,NA,2,-17
3,10,474,4,-4,NA,-24,NA,2,-4
4,10,474,17,-9,NA,-17.3333333333333,NA,2,-9
5,10,474,-18,-18,NA,-15.25,NA,2,-18
6,10,474,-24,-37,NA,-15.8,NA,1,-24
7,10,474,11,2,-24,-15.8,1,2,2
8,10,474,-27,-14,-24,-12.8333333333333,1,2,-14
9,10,474,-19,-20,-24,-13,1,2,-20
10,10,474,-18,3,-24,-13.875,0,1,-18
11,10,474,3,-14,-21,-13.875,1,2,-14
12,10,474,-17,-8,-21,-13.8888888888889,0,1,-17
13,10,474,1,0,-19.6666666666667,-13.8888888888889,0,1,1
14,10,474,9,-36,-14.5,-13.8888888888889,1,2,-36
15,10,474,1,1,-14.5,-16.1,1,1,1
16,10,474,24,-19,-11.4,-16.1,1,1,24
17,10,474,21,17,-5.5,-16.1,1,1,21
18,10,474,23,-30,-1.71428571428571,-16.1,0,2,-30
19,10,474,18,21,-1.71428571428571,-17.3636363636364,1,1,18
20,10,474,38,14,0.75,-17.3636363636364,1,1,38
21,10,474,-3,-7,4.88888888888889,-17.3636363636364,1,1,-3
22,10,474,-2,11,4.1,-17.3636363636364,1,1,-2
23,10,474,33,-26,3.54545454545454,-17.3636363636364,0,2,-26
24,10,474,1,16,3.54545454545454,-18.0833333333333,1,1,1
25,10,474,-6,38,3.33333333333333,-18.0833333333333,1,1,-6
1,10,475,30,8,NA,NA,NA,1,30
2,10,475,14,-4,30,NA,NA,2,-4
3,10,475,31,30,30,-4,1,1,31
4,10,475,27,6,30.5,-4,1,1,27
5,10,475,3,-33,29.3333333333333,-4,1,1,3
6,10,475,34,-14,22.75,-4,1,1,34
7,10,475,-12,18,25,-4,1,1,-12
8,10,475,8,-15,18.8333333333333,-4,1,1,8
9,10,475,-14,-10,17.2857142857143,-4,1,1,-14
10,10,475,-1,11,13.375,-4,1,1,-1
11,10,475,9,-19,11.7777777777778,-4,1,1,9
12,10,475,-16,-5,11.5,-4,1,1,-16
13,10,475,-10,17,9,-4,1,1,-10
14,10,475,16,28,7.41666666666667,-4,1,1,16
15,10,475,24,-9,8.07692307692307,-4,1,1,24
16,10,475,10,2,9.21428571428571,-4,0,2,2
17,10,475,5,-13,9.21428571428571,-1,1,1,5
18,10,475,5,-15,8.93333333333333,-1,0,2,-15
19,10,475,-17,-28,8.93333333333333,-5.66666666666667,1,1,-17
20,10,475,-1,18,7.3125,-5.66666666666667,0,2,18
21,10,475,22,24,7.3125,0.25,1,1,22
22,10,475,2,23,8.1764705882353,0.25,0,2,23
23,10,475,-16,8,8.1764705882353,4.8,1,1,-16
24,10,475,-12,-17,6.83333333333333,4.8,1,1,-12
25,10,475,15,3,5.8421052631579,4.8,0,2,3
1,10,476,-34,9,NA,NA,NA,1,-34
2,10,476,-4,5,-34,NA,NA,2,5
3,10,476,-1,-20,-34,5,1,2,-20
4,10,476,-13,-14,-34,-7.5,1,2,-14
5,10,476,13,-22,-34,-9.66666666666667,1,2,-22
6,10,476,6,-26,-34,-12.75,1,2,-26
7,10,476,20,23,-34,-15.4,1,2,23
8,10,476,-23,8,-34,-9,1,2,8
9,10,476,26,5,-34,-6.57142857142857,1,2,5
10,10,476,-1,-8,-34,-5.125,1,2,-8
11,10,476,-4,-11,-34,-5.44444444444444,1,2,-11
12,10,476,2,-37,-34,-6,1,2,-37
13,10,476,31,-6,-34,-8.81818181818182,1,2,-6
14,10,476,35,-1,-34,-8.58333333333333,1,2,-1
15,10,476,-8,8,-34,-8,1,2,8
16,10,476,-22,1,-34,-6.85714285714286,1,2,1
17,10,476,19,5,-34,-6.33333333333333,1,2,5
18,10,476,28,-14,-34,-5.625,1,2,-14
19,10,476,9,17,-34,-6.11764705882353,1,2,17
20,10,476,-25,-18,-34,-4.83333333333333,1,2,-18
21,10,476,3,20,-34,-5.52631578947368,1,2,20
22,10,476,10,6,-34,-4.25,1,2,6
23,10,476,-1,-18,-34,-3.76190476190476,1,2,-18
24,10,476,-9,13,-34,-4.40909090909091,1,2,13
25,10,476,25,-10,-34,-3.65217391304348,1,2,-10
1,10,477,3,-8,NA,NA,NA,1,3
2,10,477,28,-4,3,NA,NA,1,28
3,10,477,7,-10,15.5,NA,NA,2,-10
4,10,477,-3,-25,15.5,-10,1,1,-3
5,10,477,3,13,9.33333333333333,-10,1,1,3
6,10,477,21,-2,7.75,-10,1,1,21
7,10,477,16,-2,10.4,-10,1,1,16
8,10,477,19,3,11.3333333333333,-10,1,1,19
9,10,477,12,-9,12.4285714285714,-10,0,2,-9
10,10,477,0,-26,12.4285714285714,-9.5,1,1,0
11,10,477,44,-11,10.875,-9.5,0,2,-11
12,10,477,10,-1,10.875,-10,1,1,10
13,10,477,-1,2,10.7777777777778,-10,1,1,-1
14,10,477,2,-13,9.6,-10,1,1,2
15,10,477,40,15,8.90909090909091,-10,1,1,40
16,10,477,9,-3,11.5,-10,1,1,9
17,10,477,-24,-26,11.3076923076923,-10,0,2,-26
18,10,477,-14,-11,11.3076923076923,-14,1,1,-14
19,10,477,4,16,9.5,-14,1,1,4
20,10,477,-4,12,9.13333333333333,-14,1,1,-4
21,10,477,30,-3,8.3125,-14,1,1,30
22,10,477,5,-10,9.58823529411765,-14,1,1,5
23,10,477,-7,-7,9.33333333333333,-14,1,1,-7
24,10,477,20,13,8.47368421052632,-14,1,1,20
25,10,477,-40,6,9.05,-14,1,1,-40
1,10,478,10,7,NA,NA,NA,2,7
2,10,478,-18,-10,NA,7,NA,2,-10
3,10,478,21,19,NA,-1.5,NA,1,21
4,10,478,12,14,21,-1.5,1,1,12
5,10,478,21,18,16.5,-1.5,1,1,21
6,10,478,6,10,18,-1.5,1,1,6
7,10,478,-7,-2,15,-1.5,1,1,-7
8,10,478,-11,-4,10.6,-1.5,1,1,-11
9,10,478,13,-4,7,-1.5,1,1,13
10,10,478,19,-20,7.85714285714286,-1.5,1,1,19
11,10,478,22,13,9.25,-1.5,1,1,22
12,10,478,15,-27,10.6666666666667,-1.5,0,2,-27
13,10,478,19,-6,10.6666666666667,-10,1,1,19
14,10,478,-11,16,11.5,-10,1,1,-11
15,10,478,22,-16,9.45454545454546,-10,1,1,22
16,10,478,-13,-12,10.5,-10,0,2,-12
17,10,478,24,-6,10.5,-10.5,1,1,24
18,10,478,10,-5,11.5384615384615,-10.5,1,1,10
19,10,478,5,16,11.4285714285714,-10.5,1,1,5
20,10,478,-1,-10,11,-10.5,1,1,-1
21,10,478,16,4,10.25,-10.5,1,1,16
22,10,478,21,15,10.5882352941176,-10.5,1,1,21
23,10,478,-5,-2,11.1666666666667,-10.5,1,1,-5
24,10,478,3,-3,10.3157894736842,-10.5,1,1,3
25,10,478,8,11,9.95,-10.5,1,1,8
1,10,479,49,-4,NA,NA,NA,2,-4
2,10,479,1,2,NA,-4,NA,2,2
3,10,479,-3,-12,NA,-1,NA,2,-12
4,10,479,-11,-32,NA,-4.66666666666667,NA,2,-32
5,10,479,12,4,NA,-11.5,NA,2,4
6,10,479,9,9,NA,-8.4,NA,2,9
7,10,479,13,-16,NA,-5.5,NA,2,-16
8,10,479,-3,-17,NA,-7,NA,1,-3
9,10,479,-15,16,-3,-7,0,2,16
10,10,479,10,-13,-3,-4.125,1,1,10
11,10,479,-10,-2,3.5,-4.125,1,1,-10
12,10,479,2,-5,-1,-4.125,1,1,2
13,10,479,1,-4,-0.25,-4.125,0,2,-4
14,10,479,27,-5,-0.25,-4.11111111111111,1,1,27
15,10,479,-8,-7,5.2,-4.11111111111111,1,1,-8
